smiles,value,scaffold_train_test_label
COc1ccc(CN([C@@H]2CC(F)(F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)c(F)c1,2.021189299,train
CC1(C)CCNC(=O)C(N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,2.281033367,train
CC(C)C1CCNC(=O)C(N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,2.307496038,train
CCCCCC(C)NCc1coc(-c2ccc(OC3CCC3)cc2)n1,0.954242509,test
CCCCCC(C)NCc1coc(-c2ccc(Oc3ccc(C)cc3)cc2)n1,1.079181246,test
Cc1ccc(/C(=N/O)Nc2cccc(F)c2)c(Oc2ccc(C(C)(C)C)cc2)n1,1.50174373,train
CC1CC(NCc2coc(-c3ccc(OC(C)C)cc3)n2)CC(C)(C)C1,1.414973348,train
CC(C)Oc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,1.041392685,train
CCCCCC(C)NCc1coc(-c2cccc(OCC)c2)n1,1.986771734,train
CCCCCC(C)NCc1coc(-c2ccc(OCC(C)(C)C)cc2)n1,1.079181246,train
CCCCCC(C)NCc1coc(-c2ccc(OC3CCCCC3)cc2)n1,1.113943352,train
CCc1ccc(Oc2ncccc2/C(=N\O)NC2CCCC[C@@H]2N)cc1,0.84509804,train
CCCCCC(C)NCc1coc(-c2ccccc2Oc2ccccc2)n1,2.342422681,train
CCP(=O)(OC)c1ccc2oc(-c3cccc(F)c3)nc2c1,2.465382851,test
CCP(=O)(OC)c1ccc2oc(-c3cccc(Cl)c3F)nc2c1,1.260071388,test
COCCOc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCS(=O)(=O)CC3)sc2c1,1.532754379,test
COc1ccccc1N1CCN(c2ncnc3c2cnn3-c2ccccc2)CC1,1.583538819,train
CCCCCC(C)NCc1coc(-c2ccc(C)cc2)n1,1.491361694,train
Cc1cc(Cn2c(=O)n(Cc3nnc(C)s3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1,1.544068044,train
CN(C)CCC1(Cc2ccc(C(C)(C)C)cc2)COC1,4.113943352,test
c1cc2c(cc1CN1CCC13COC3)OCO2,4.414973348,train
O=C1CCCN1Cc1ccc2c(c1)OCO2,4.204119983,train
COc1ccccc1CNC(c1nc(-c2ccccc2)c(N2CCOCC2)o1)C1CC1,2.477121255,test
C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,2.586249639,train
CC1(C)CN(C(=O)C(=O)Nc2ccc(Cl)cc2)CCC1c1ccnc2ccc(F)cc12,1.862727528,train
O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCCC(c2ccnc3ccc(F)cc23)CC1,2.305351369,test
O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc(C(F)(F)F)c2Cl)CC1,1.556302501,train
O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,2.033423755,train
C[C@H](Nc1ncc(F)c(N2CCOC2=O)n1)c1cn(-c2ccc(Cl)cc2)cn1,1.86332286,train
COc1ccc(N/C(=N/O)c2ccc(OC)cc2)cc1,2.575187845,train
O=C(NO)c1cccc2c1CN(c1nc3ccccc3o1)C2,2.495544338,train
O=C(NO)c1cccc2c1CN(c1nc3ccccc3s1)C2,2.509202522,train
O=C(NO)c1cccc2c1CN(C1=NC3CCCCC3N1)C2,2.501059262,test
CC1(C)c2cccc(C(=O)NO)c2CN1c1nc2ccc(C(F)(F)F)cc2[nH]1,1.079181246,train
CCc1ccc(CCCCN(C)C)cc1,5.716003344,train
c1cc2c(cc1CN1CCCC3(COC3)C1)OCO2,4.740362689,train
CC1(C)CCN(Cc2ccc3c(c2)OCO3)CC1,4.491361694,train
Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,1.819543936,test
NCC(=O)Nc1cccc(-c2nn3c(=O)cc(N4CCNCC4)nc3s2)c1,-0.164943898,train
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,3.386142109,test
CC(C)(O)CN(C[C@H](O)[C@@H](N)c1ccccc1)S(=O)(=O)c1ccc(Cl)c(Cl)c1,-1.075720714,train
COc1ccc2c(OCc3nnc4ccc(-c5cc(F)c(F)c(F)c5)nn34)ccnc2c1,2.193124598,train
COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cc(C)no5)cn34)c(=O)c2c1,1.146128036,train
Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3cc[nH]c3n2)c(OC(C)C)cc1C1CCNCC1,1.176091259,train
COc1ccc(N2CCN(C)CC2)c2c1CCN(c1ccc(-c3ccc(Cl)cc3C)cn1)C2,-1.37675071,train
COc1ccc(N2CCN(C)CC2)c2c1CCN(C(=O)Nc1ccc(-c3ccc(Cl)cc3Cl)cn1)C2,-0.233587153,train
CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CC2(CNC2)C1,1.230448921,test
O=c1[nH]nc(-c2c(N3CCCCC3)nc3ccc(Cl)cc3c2-c2ccccc2)o1,1.602059991,train
Cc1ccc(C(=O)Nc2cn3ncnc3c(O[C@H]3CCN(C(=O)CC(C(F)(F)F)C(F)(F)F)[C@@H](C)C3)c2C)cn1,1.477121255,train
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cc(Cl)cc3C)cn(C)c(=O)c2[nH]1,3.301029996,train
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3CC3)cc12,3.522878311,train
Cc1cccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,1.982271233,test
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3Br)cn(C)c(=O)c2[nH]1,3.274926424,train
Cc1c(-c2ccc(N3CCC(F)(F)C3)cc2)[nH]c2cc(F)cc(F)c2c1=O,0.780317312,test
CCNC(=O)c1cc2c(-c3cc(NS(=O)(=O)CC)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,3.11947694,train
CCNC(=O)c1cc2c(-c3cc(C4(O)CCC4)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,4.194976696,train
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C#N)cn(C)c(=O)c2[nH]1,2.912046602,train
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,2.84509804,train
Cc1nnc2n1-c1ccc(-c3ccc(N)nc3)cc1N(c1ccc(Cl)cc1)C[C@H]2C,1.204119983,train
CC(C)(C)c1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,1.146128036,train
CN1CCN(c2ccc(-c3ccn4c(-c5cccc6ncsc56)cnc4c3)cc2)CC1,3.101403351,train
Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2-c2ccc(F)cc2)CC1,1.681241237,train
CCN1CCN(C(=O)CSc2ncnc3sc(C)c(Cl)c23)CC1=O,2,test
Cc1sc2ncnc(SCC(=O)N3CC(=O)N(CC(F)(F)F)C3)c2c1Cl,2.146128036,train
Cc1sc2ncnc(SCC(=O)N3CCn4nc(C(F)(F)F)nc4C3)c2c1Cl,2.146128036,train
C[C@](O)(Cn1ccc2ccc([N+](=O)[O-])cc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,4.711216524,train
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C(F)(F)F)cc12,4.669006812,train
CN(C)CCCCc1ccc(C2COC2)cc1,4.431363764,train
Cc1cc(C(F)(F)F)cc(NC(=O)NS(=O)(=O)c2cc(C)c(CCO)s2)n1,1,test
O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccccc1F,2.439332694,train
CCCCCC(C)NCc1coc(-c2cccc(Cl)c2)n1,1.447158031,train
CCCCCOc1ccc(-c2nc(CNC3CC(C)CC(C)(C)C3)co2)cc1,0.903089987,train
CCc1ccccc1N/C(=N\O)c1ccc(OC)cc1,2.598790507,train
CCc1ccccc1N/C(=N\O)c1ccccc1-c1ccccc1,2.320146286,test
COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,2.086359831,train
Cc1csc(-c2ccc3nnc(Cc4ccc(O)cc4)n3n2)c1,2.814913181,test
CCNC(=O)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,2.740362689,train
COc1ccc(CN([C@@H]2CC(F)(F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)c(F)c1F,2.08278537,train
CC1(C)CCNC(=O)[C@H](N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,2.8162413,train
CCP(=O)(OC)c1ccc2oc(/C=C/c3ccccc3)nc2c1,1.075546961,train
COc1cncc(-c2cccc(-c3cn4ccc(OC)c(C(N)=O)c4n3)c2)c1,1.681241237,train
CCCCCC(C)NCc1coc(-c2ccc(C(C)(C)C)cc2)n1,1.230448921,train
CCCCCOc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,1.77815125,train
CN1CN(C(=O)CSc2ncnc3c(C4CC4)c(Cl)sc23)CC1=O,1.653212514,train
Cc1c(C(F)(F)F)sc2ncnc(SCC(=O)N3CC(=O)N(C)C3)c12,1.431363764,train
CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CC2(CCN(CCO)CC2)C1,1.447158031,train
CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CC2(C1)CN(CC(F)F)C2,2.945960704,test
C[C@](O)(Cn1ccc2cc(F)c(-c3ccccc3)cc21)C(=O)Nc1ccc(C#N)c(Cl)c1,4.880298991,train
CCP(=O)(OC)c1ccc2oc(-c3cccc(Cl)c3Cl)nc2c1,1.434568904,test
COP(=O)(c1ccc2oc(-c3ccc(F)cc3)nc2c1)C(C)C,1.592176757,test
[2H]C([2H])([2H])C(=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1)C([2H])([2H])[2H],3.553883027,test
CC(NC(=O)c1ncc2ccccc2c1O)c1ccc(F)cc1,0.568201724,test
Oc1c(-c2nc(C(O)c3ccccc3)n[nH]2)ncc2cccnc12,0.278753601,train
Cc1n[nH]c(-c2ncc3cccnc3c2O)n1,0.51851394,train
Oc1c(-c2nc(CN3CCOCC3)n[nH]2)ncc2cccnc12,-0.096910013,train
Cc1n[nH]c(-c2ncc3c(-c4ccccc4C(F)(F)F)ccnc3c2O)n1,0.146128036,train
Cc1sc2ncnc(SCC(=O)N(C)C)c2c1Cl,2.556302501,train
Cc1c(C(F)(F)F)oc2ncnc(SCC(=O)N3CC(=O)N(C)C3)c12,0.838849091,test
CCCCCC(C)NCc1coc(-c2ccc(OCCCC)cc2)n1,1.079181246,train
CCNC(=O)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,0,test
CCc1c[nH]c2ncc(-c3cccc(C(=O)N(C)C)c3)cc12,1.924279286,train
[2H]C([2H])([2H])N(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccc(F)cc1,1.716003344,train
COc1ccc(S(=O)(=O)Nc2ccc(Cn3cc4c(n3)CN(C(=O)c3cccc(Cl)c3)C4)cc2)cc1,1.079181246,test
Cc1ccc(S(=O)(=O)Nc2ccc(CN[C@@H]3CCN(C(=O)c4cccc(Cl)c4)C3)cc2)cc1,1.681241237,train
COc1ccc(S(=O)(=O)Nc2cnc(CN3CCN(C(=O)c4cccc(Cl)c4)CC3)cn2)cc1,0.113943352,train
CN(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccc(F)cc1,2.096910013,train
N#CCN(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccccc1,2.06069784,train
O=C(NCC#CCN(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccccc1)c1ccccn1,2.671172843,train
CC(C)(C)CN/C(=N\O)c1ccccc1-c1ccccc1,1.892094603,train
CCC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCOc3cc(C(F)(F)F)ccc32)CC1,1.591064607,train
O=c1[nH]nc(-c2ccc(Cl)c(C(F)(F)F)c2)s1,1.414973348,train
COc1nc2ccc(Br)cc2cc1C(c1cccc(C)c1)C(O)(CCN(C)C)c1cccnc1C,1.851258349,train
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c(OC)cn1,1.397940009,train
CNC(=O)c1ccc(-c2ccc3nnc(Cc4ccc(O)cc4)n3n2)cc1Cl,1.785329835,train
CC(C)(C)OC(=O)N1CCC(n2ncc3c(Oc4ccc(S(C)(=O)=O)cc4)ncnc32)CC1,1.934498451,train
O/N=C(\NC1CCCCC1)c1c(F)cccc1F,0.903089987,test
CCCCCC(C)NCc1coc(-c2cccc(OC)c2)n1,1.72427587,train
CC(C)CC(=O)N1CCC(n2ncc3c(Oc4ccc(S(C)(=O)=O)cc4)ncnc32)CC1,1.462397998,train
CC1CCC(NC(=O)c2cc3c(Cl)c(Cl)ccc3[nH]2)CC1,1.783903579,train
CC1CCC(NC(=O)c2cc3c(F)cc(F)cc3[nH]2)CC1,2.937517892,train
CC1CCC(NC(=O)c2cc3c(Cl)cc(Cl)cc3[nH]2)CC1,1.568201724,train
CN1CCN(c2ccc(Nc3ncc4c(=O)c(-c5c(Cl)cccc5Cl)cn(CC(C)(C)O)c4n3)cc2)CC1,2.682749598,train
CN1Cc2cc(Nc3ncc4c(=O)c(-c5c(Cl)cccc5Cl)cn(C)c4n3)ccc2C2(CC2)C1,2.616296928,train
COC/C(=N/O)c1ccc(OC)cc1,1.278753601,train
Cc1cc(Nc2nn(C3CC3)c3cnc(S(=O)(=O)N4CCOCC4)cc23)ccc1F,1.728353782,train
CCCCCC(C)NCc1coc(-c2ccc(OC)cc2)n1,1.176091259,train
CCCCc1ccc(-c2nc(CNC(C)CC)co2)cc1,1.62324929,train
COc1nc2ccc(Br)cc2cc1C(c1cccc2c1OCO2)C(O)(CCN(C)C)c1cccnc1C,1.707570176,test
C[C@](O)(Cn1ccc2ccccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,4.705436047,train
CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,3.096910013,train
CN(c1nnc(-c2c(O)cc(-c3cn[nH]c3)c(F)c2F)s1)C1CC(C)(C)NC(C)(C)C1,1.826074803,train
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2c(C)ccc2CN2CCN(C)CC2)cc1)c1ccccc1,2.639137718,train
Cc1cc(Nc2nn(C3CC3)c3ccc(S(=O)(=O)N4CCOCC4)cc23)ccc1F,1.42975228,train
C[C@H]1c2cccc(CCC(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,3.06069784,train
CCCCCC(C)NCc1coc(-c2ccc(OC(CC)CC)cc2)n1,0.301029996,train
Cc1ccc(-c2cc(C(=O)NCCN3CCCC3)c3cc(F)ccc3n2)cc1,0.531478917,train
C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34,1.11058971,train
COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,0.670222057,train
COc1cccc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc3c2OCO3)n1,1.397940009,train
CC(C)(Oc1ccc(F)cc1Cl)C(=O)N[C@H]1C2CC3CC1C[C@](S(C)(=O)=O)(C3)C2,0.522835314,train
O=C(NO)C(c1ccc(-c2cnc(C3CC3)nc2)cc1)c1ccccc1F,2.130333768,train
COc1ccc(/C(=N/O)Nc2cccc(F)c2)cc1,2.156337101,train
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)C(O)CC2,1.681241237,train
CCc1cc(-c2c[nH]c3ncc(-c4cnn(CCN(C)C)c4)cc23)nc(N)n1,1.591064607,train
COc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1,1.92788341,train
Nc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1,1.862131379,train
O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CCC(CCO)C3)ccc12,1.361727836,train
O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,1,train
COc1ccc(OC)c2[nH]c(C(=O)N3CCCC(c4cc5ncccc5[nH]4)C3)cc12,3.983024713,train
O=C(c1ccc(F)cc1)N1CC=C(c2cc3ncccc3[nH]2)CC1,2.290546554,train
Cc1ccc(CNC(c2nc(Cc3ccccc3)c(N3CCOCC3)o2)C2CCCCC2)cc1,2.372912003,train
CCOc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,2.008600172,train
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C(F)F)cn(C)c(=O)c2[nH]1,2.954242509,train
C[C@H](CN1CCCC(C)(C)C1)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,3.111598525,test
Cc1sc2ncnc(SCC(=O)N3CC(=O)N(C4CC4)C3)c2c1Cl,1.69019608,test
Cc1sc2ncnc(SCC(=O)N3CCn4ncnc4C3)c2c1Cl,1.72427587,train
Cc1sc2ncnc(SCC(=O)N3CC(=O)N(C)C3)c2c1C,1.491361694,train
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(Cl)cc23)CC1,1.857332496,train
O=C(Nc1ccc(C(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,1.880813592,train
Cc1cc(Cl)ccc1-c1ccc(CN2CCc3c(C)ccc(N4CCN(C)CC4)c3C2)nc1,-0.621602099,train
COc1cccc(C(=O)NCCNC(=O)[C@H](CC(=O)NC(C)(C)C)NS(=O)(=O)c2ccc(C)cc2)c1,2.152288344,train
COc1ccc(NC(=O)C2CCN(c3ncccc3Cl)CC2)cc1Cl,2.120573931,train
Cc1c(-c2cncc(-c3ccc(C(N)=O)c(OC(C)C)c3)c2)cnn1C,1.399673721,train
CNC(=O)c1ccc2[nH]nc(CC(C)C)c2c1,2.613841822,train
CNC(=O)c1ccc2[nH]nc(Cc3ccc(OC)c(OC)c3)c2c1,2.893206753,test
CC1CCN(C2CCN(c3cc(C(=O)Nc4cccc(Cl)c4)cc(C(F)(F)F)c3)CC2)CC1,1.330413773,train
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cnc1OC,1.770852012,train
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)c(OC)nc1OC,0.84509804,train
O=C(c1ccccc1)N1CCCC(c2cn3nc(Cl)ccc3n2)C1,2.383258682,test
O=C(Nc1ccc(-c2cc3ncccc3[nH]2)cc1)c1ccccc1,2.271562825,test
O=C(c1cc(C2CC2)on1)N1CCCC(c2cc3ncccc3[nH]2)C1,3.263240645,test
Cc1ccc(C(=O)Nc2cc(F)cc(CN3CCN(C(=O)C4CCCC4)[C@@H](C)C3)c2C)cn1,2.041392685,train
CC1(C)c2cccc(C(=O)NO)c2CN1c1cnc(C(F)(F)F)nc1,0.84509804,train
Clc1cc(-c2ccnc(N3CCNCC3)c2)cc(Cl)c1OCc1ccccn1,0.62324929,train
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC(F)(F)C5)cc34)cc2)cn1,1.86332286,train
O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,1.69019608,train
Cc1cc(NC(=O)Cn2nnc(-c3cccc(F)c3)n2)n(C2CCCCC2)n1,3.433065434,test
Cc1noc2c1-c1ccc(-c3ccc(=O)n(C)c3)cc1N(c1ccc(C#N)cc1)CC2C,1.806179974,test
O[C@@H]1c2ccnn2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.653212514,train
CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,3.45229716,train
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccccc3Cl)cn(C)c(=O)c2[nH]1,3.079181246,train
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C(F)(F)F)cn(C)c(=O)c2[nH]1,2.954242509,train
CCNC(=O)c1cc2c(-c3cc(NC(=O)OC)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,3.801632118,train
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C)cc12,3.93785226,train
CNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,2.740362689,train
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3(C)CC3(F)F)cc12,3.544068044,train
C[C@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](F)C4)ccc23)C1,1.812913357,train
C[C@@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](C(C)(C)O)C4)ccc23)C1,1.832508913,train
Cc1ccc(S(=O)(=O)N[C@@H](CC(=O)NC(C)(C)C)C(=O)NCCNC(=O)c2ccccc2)cc1,1.806179974,train
C#Cc1cccc(C(=O)NCCNC(=O)[C@H](CC(=O)NC(C)(C)C)NS(=O)(=O)c2ccc(C)cc2)c1,1.986771734,train
Cc1cc(C(F)(F)F)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)N4C[C@@H](C)O[C@@H](C)C4)c3Cl)c2n1,2.970035226,train
O=C(NC1CC1)c1ccc(CN(C2CC(C(F)(F)F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,1.591064607,train
CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CCN(CCO)CC1,1.662757832,train
COCCN1CCN(C(=O)c2nc3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)CC1,1.397940009,train
O=C(c1nc2cccnc2n1-c1ccc(Cl)c(Cl)c1)N1CC(C(F)(F)F)C1,3.057856209,train
Cc1cc(-c2cnc3cc(-c4ccc(N5CCN(C)CC5)cc4)ccn23)c2cc(F)cc(F)c2n1,3.032618761,train
Cc1cc(-c2cnc3cc(-c4ccc(N5CCNCC5)cc4)ccn23)c2ccccc2n1,1.942999593,train
Cc1cc(C(F)(F)F)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)N4CC[C@@H](N(C)C)C4)c3Cl)c2n1,2.937853764,train
CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(-c4cccnc4)cc(C)nc23)c1Cl,2.84509804,train
CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(-c4cncn4C)cc(C(C)C)nc23)c1Cl,2,train
CN(c1nnc(-c2c(O)cc(-c3cn[nH]c3)cc2F)s1)C1CC(C)(C)NC(C)(C)C1,1.698970004,train
Cc1ncccc1COc1c(Cl)cc(-c2ccnc(N3CCNCC3)c2)cc1Cl,0.146128036,train
Clc1cc(-c2ccnc(N3CCNCC3)c2)cc(Cl)c1OCc1cccnc1-c1ccccc1,0.204119983,test
CN(C)[C@@H]1CCN(c2ccc3c(C(=O)NCC4CCC(F)(F)CC4)c(Cl)ccc3n2)C1,1.698970004,train
O=C(NCC1CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,2.008600172,train
O=C(NCC1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,1.531478917,train
CNc1ccnc2c(O)c(-c3nc(C)n[nH]3)ncc12,0.491361694,train
O=C1NN=C2CN(C(=O)C3CC3)Cc3[nH]c4cccc1c4c32,2.397940009,train
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)F)ccc12,2.222716471,train
O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,2.049218023,train
CN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,2.43917474,train
COc1ccc(CNC(=O)c2ncc3cccnc3c2O)cc1,0.414973348,train
CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1,1.041392685,test
CC(=O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1,1.278753601,test
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0.973127854,train
Cn1cc2c3c(c[nH]c3c1=O)CN(c1ccc(F)cc1)c1ccc(CS(C)(=O)=O)cc1-2,3.146128036,train
c1nc(N2CCCCCC2)ncc1CNC12CC3CC(CC(C3)C1)C2,3.830120122,train
CCCCCC(C)NCc1ccc(-c2ccccc2)cc1,2.100370545,train
CC(C)(C)C1CCc2c(sc3nc(SCc4ccc(C(=O)O)cc4)nc(N)c23)C1,0.86332286,train
CC(C)(C)C1CCc2c(sc3nc(SCc4cc([N+](=O)[O-])ccc4O)nc(N)c23)C1,1.075546961,train
Cc1ccc([C@H]2c3c(C)nn(-c4ccccc4)c3NC(=O)[C@H]2NC(=O)c2cccc(C)c2)cc1,2.205204364,test
Clc1cccc2c(-c3nsc(CN4CCCC4)n3)cn(CC3CCCCC3)c12,4.230448921,train
CCNC(=O)NCc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)no1,4.602059991,test
COc1ccccc1N1CCN(c2ncnc3c2cnn3-c2cccc(F)c2)CC1,1.500648063,train
COc1cc(-c2nnc3n2CCCC32OCc3c(Cl)cccc3N(CC(F)(F)F)C2=O)ccc1-c1cnc(C)o1,2.029383778,train
O=C(c1ccccc1)N1C=C(c2cc3ncccc3[nH]2)CCC1,3.016523579,test
c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,2.123851641,test
c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,1.227886705,test
O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)N(CC#Cc1cccnc1)c1ccccc1,2.041392685,train
Cc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C#N)c4)CC3)cc2)cc1,1.477121255,train
O=C(c1cccc(Cl)c1)N1CCN(Cc2ccc(N3CCCCS3(=O)=O)cc2)CC1,1.322219295,test
