smiles,value,scaffold_train_test_label
O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCCC1)Nc1cc(F)cc(F)c1,0.278753601,train
COCC(C)N(CC(=O)Nc1cc(F)cc(F)c1)C(=O)c1ccc(-c2ccccn2)cc1,0.763427994,train
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(NCCO)n1,1.681241237,train
Cc1ncc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(Cc3sc(C)nc3C)c2=O)s1,2.146128036,train
COCCN1CCN(c2ccc(OCc3ccccc3)c(C(=O)Nc3ccnnc3)c2)CC1,0.113943352,train
C=CC(=O)N1CCCC(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)C1,-0.219682688,train
C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,1.897627091,train
Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C3CCCCC3)CC1)cn2C,2.372912003,train
Cc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)CC4)cn3C)c2C)cc1C#N,1.041392685,train
Cn1cnc(S(=O)(=O)N2CC(Nc3cccc(Cl)c3)C(c3ccccc3F)C2)c1,2.790052821,train
Cn1cnc(S(=O)(=O)N2C[C@H](CNc3cccc(OC(F)(F)F)c3)[C@@H](c3ccc(F)cc3)C2)c1,4.108903128,train
Cn1cnc(S(=O)(=O)N2C[C@H]([C@H]3CCCCO3)[C@@H](Nc3cccc(OC(F)(F)F)c3)C2)c1,2.583572809,train
CCCN1CCCN(c2ncc(-c3cc4nccc(Nc5cnccn5)c4cc3C)cn2)CC1,2.477121255,train
Cc1ccc(C(=O)Nc2cn3ncnc3c(O[C@H]3CCN(C(=O)CC(C(F)(F)F)C(F)(F)F)[C@@H](C)C3)c2C)cn1,1,train
COc1cc2ccc(Br)cc2cc1[C@@H](c1ccnc(OC)c1OC)[C@@](O)(CCN(C)C)c1cccc2ccoc12,1.255272505,train
CCOc1ccc2oc(C(=O)NC(CS(C)(=O)=O)c3nc4ccccc4[nH]3)c(C)c2c1,0.477121255,train
c1cnc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)nc1,1.522444234,train
Cc1[nH]ncc1-c1cncc(-c2ccc(C(N)=O)c(OC(C)C)c2)c1,1.255272505,train
Cc1c(-c2cncc(-c3ccc(C(N)=O)c(OC(C)C)c3)c2)cnn1C,0.897627091,train
CN(c1ccc(S(C)(=O)=O)cc1)S(=O)(=O)c1cccc(NC(=O)c2ccc(Br)cc2)c1,1.491361694,train
C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2sc(-c3cc[nH]n3)nc12,1.963787827,train
Cc1cc(NC(=O)Cn2nncc2-c2ccccc2)n(C2CCCCC2)n1,2.320354033,train
C[C@H]1c2cccc(C(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,1.633468456,test
O=C(c1ccc(F)cc1)N1CC=C(c2cc3ncccc3[nH]2)CC1,1.546295835,train
O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CCC(NCCO)C3)ccc12,1.230448921,train
O=C(Nc1cccc(-c2cc3ncccc3[nH]2)c1)c1ccccc1,2.559439777,test
CN(C(=O)c1ccccc1)c1cccc(-c2cc3ncccc3[nH]2)c1,1.813403053,test
CN(C)[C@H]1CCN(c2ccc3c(C(=O)NCC4CCC(F)(F)CC4)c(Cl)ccc3n2)C1,1.903089987,train
O=C(NC[C@]1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,1.698970004,train
C[C@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](F)C4)ccc23)C1,1.322219295,train
Cc1nc(C)c(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)s1,1.444310153,train
O=C(Nc1cnc(Oc2ccc(F)cc2)nc1)N1CCc2ncccc2[C@@H]1c1ccc(F)cc1,0.2219356,train
COc1cncc(-c2cccc(-c3cn4ccc(OC)c(C(N)=O)c4n3)c2)c1,1.748188027,train
COc1cc2c(-c3cnc(-c4ccc[nH]4)o3)c[nH]c2cc1Br,1.146128036,test
O=C(c1ccc(-c2ccccc2)cc1)N(c1nccc2ccccc12)[C@@H]1CCCNC1,1.029383778,train
O=c1oc2ccccc2c2oc3ccc(O)c(CN4CCCCC4)c3c12,1.789328772,train
COc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCS(=O)(=O)CC3)sc2c1,1.509202522,train
N[C@@H](CC(=O)NC1(c2nc3ccc(OCCN4CCOCC4)cc3s2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,1.967547976,train
CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1,1.230448921,train
O=C(c1c(O)cc(F)cc1F)N1CCC2(CCC2)C1,0.819543936,train
CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1,1.681241237,train
COc1ccc2c(c1)[C@]1(CN3CCn4c(ccc(-n5cnc(C)c5)c4=O)C3=O)C[C@@H]1CO2,1.527629901,train
O=C(c1ccccc1)N1CCCC(c2cn3ncccc3n2)C1,2.177074669,train
Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C#N)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,0.698970004,train
COC(=O)[C@@H]1CCCN1c1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,2.342422681,train
Cc1cc2c(Nc3cnccn3)ccnc2cc1-c1cnc(N2CCN(C)CC2)nc1,2.113943352,test
CCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,2.301029996,train
Cc1cnc(Nc2ccnc3cc(-c4cnc(N5CCCN(C)CC5)nc4)ccc23)cn1,2,train
CCn1cc/c(=N\c2cnccn2)c2ccc(-c3cnc(N4CCCN(C)CC4)nc3)cc21,1.579783597,train
CS(=O)(=O)Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12,1.146128036,train
CS(=O)(=O)Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CCC3)cn12,1.079181246,train
CNS(=O)(=O)Nc1nnc2cc(OCCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12,1.278753601,train
CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CC(=O)N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,-0.397940009,test
CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CC(=O)N2CCCCC2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,0.278753601,train
C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N(C)C,1.414973348,train
Cc1ccc(C(NC(=O)c2c(C)cccc2C)C23CCC(CC2)CN3C)o1,1.880813592,train
Cc1cccc(C)c1C(=O)NC(c1ccccc1)C12CC(CN1C)C2,1.633468456,train
Cc1ccc(C(NC(=O)c2cccc(C(F)(F)F)c2Cl)C23CCC(CC2)CN3C)cc1,1.838849091,train
CCN1CC2CC1(C(NC(=O)c1c(C)cccc1C)c1ccccc1)C2,1.602059991,train
NCCNc1cc(N2CCOc3ccccc3C2)nc2ccccc12,1.146128036,train
C=CC(=O)N(C)Cc1c[nH]c2ncnc(-c3cc(F)cc(NC(=O)c4ccc(C5CC5)cc4)c3C)c12,-0.511449283,train
CN(C)[C@H]1CC[C@H](Nc2ncnc3cscc23)CC1,1.591064607,train
CCOc1ccc(OC)cc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2)c2ccc(C#N)cc21,1.968482949,train
CCOc1ccccc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2OC)c2ccc(C#N)cc21,1.633468456,train
CCOc1cc(OC)ccc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2OC)c2ccc(C#N)cc21,1.799340549,train
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(c1ccccc1)c1ccccc1,1.176091259,train
Nc1cc(S(=O)(=O)c2ccc(F)cc2)cnc1C(=O)NC[C@@H](O)C(F)(F)F,1.2219356,train
C=CCn1c(=O)c2cnc(Nc3ccc4c(ccn4C4CCN(C)CC4)c3)nc2n1-c1ccc2c(n1)[C@@](O)(CC)CC2,2.426511261,train
Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1cnc2c(=O)n(C)ncc2c1,1.041392685,train
Cn1cc(-c2ncc(C#N)c(N3C[C@@H]4C[C@H]3CN4c3cccc(F)c3)n2)cn1,1.880813592,train
Cc1c2cc(C(=O)NC3CN(c4cc(Cl)ncc4Cl)C3)ncc2nn1C,1.414973348,train
Cc1c2c(ccc3c(NC4CN(c5cc(Cl)ncc5Cl)C4)ncnc32)nn1C,2.079181246,train
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)C3(N)CCOCC3)cc2)cc1,0.556302501,train
COc1nc2ccc(C#N)cc2cc1C(c1cccc(F)c1)C(O)(CCN(C)C)c1cncc(C)c1,2.086359831,train
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cnc1OC,0.698970004,train
COc1cccc(C(c2cc3cc(C#N)ccc3nc2OC)C(O)(CCN(C)C)c2cc(C)nc(C)c2)c1F,1.079181246,test
O=C(Nc1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)c(Cl)c1)c1ccccn1,1.294466226,test
O=C(Nc1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1)c1ccccn1,1.298853076,train
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,1.079181246,train
NC(=O)c1cccn2cc(-c3cccc(-c4cncc(OCCF)c4)c3)nc12,1.875061263,train
C[C@@H]1CCN(C(=O)c2ccc3occc3c2)C[C@H]1c1cc(C(F)F)nc2ncnn12,1.146128036,train
CC1(C)Cc2nc(NC(=O)[C@H]3CC[C@@H](n4cnc5c(N)nc(F)nc54)CC3)sc2C(C)(C)N1,1.748188027,train
CCCOc1cc([C@H](c2cc3cc(Br)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OC)n1,0.698970004,train
Cc1c(Cc2ccc(-n3cccn3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,1.301029996,train
Cc1nn2c(-c3c(C)nn(C)c3-c3ccc(C(F)(F)F)cc3)nc(C)c2c(=O)[nH]1,1.204119983,train
c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2,1.531478917,train
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,1.973127854,train
Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,1.342422681,test
CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4S(=O)(=O)c3ccc(C(F)(F)F)cc3)ncc2C)cn1,2.771293443,test
N#CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4C(=O)c3ccc(C(F)(F)F)cc3)ncc2F)cn1,1.907411361,train
Cn1ccc2cc(Nc3ncc(F)c(-c4cnn(CCC#N)c4)n3)ccc21,2.260071388,train
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,1.51851394,train
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0.146128036,train
C#CCn1c(=O)n(Cc2cnn(C)c2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,1.62324929,train
Cn1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3COC3)c2=O)cn1,0.963787827,train
CCn1c(=O)n(Cc2cc(C)no2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,1.414973348,train
CC(C)OC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](F)(Br)[C@H]1O)Oc1ccccc1,1.876794976,train
O=C(c1ccccc1)c1cnc(NCc2cccnc2)nc1,4.462397998,train
N#Cc1cccc(C(=O)c2cnc(NCc3cncnc3)nc2)c1,4.204119983,train
N#Cc1cccc(C(=O)c2cnc(NCc3ccccc3)nc2)c1,4.681241237,test
O=C(c1cnc(NC2(c3cnccn3)CCC2)nc1)N1CCC2(CCOCC2)C1,4.146128036,train
CC(C)(Nc1ncc(C(=O)N2CCC3(CCOCC3)C2)cn1)c1cncnc1,4.176091259,test
COc1ccc(Nc2ccnc3cc(-c4cnc(N5CCN(C)CC5)nc4)ccc23)cc1Cl,2.230448921,train
O[C@@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,0.792391689,train
Cc1cccc(CCN2CCN(c3ccccc3-c3cccc(C(=O)NCCCN4CCCC4)c3)CC2)c1,1.544068044,train
COc1cccc(CCN2CCN(c3ccccc3-c3cccc(C(=O)NCCCN4CCCC4)c3)CC2)c1,1.556302501,train
O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@@H](c2ccnc3ccc(F)cc23)[C@H](O)C1,0.698970004,train
CC1(C)CN(C(=O)C(=O)Nc2ccc(Cl)cc2)CCC1c1ccnc2ccc(F)cc12,1.459392488,train
N#Cc1ccc(NC(=O)C(=O)N2CCC(c3ccnc4ccc(F)cc34)CC2)cc1,1.041392685,train
O=C(Nc1cccc(Cl)c1)N1Cc2c(-c3ccccc3)n[nH]c2C[C@@H]1CO,2.212187604,train
Cc1cc(NC(=O)N2Cc3c(-c4cscn4)n[nH]c3C[C@@H]2C)ccc1F,1.146128036,test
C[C@H]1Cc2c(c(-c3cccs3)nn2C)CN1C(=O)Nc1cccc(Cl)c1,2.164352856,test
COc1ccc(S(=O)(=O)N2C(=O)C(c3ccccc3OC)(N3CCN(c4cccnc4)CC3)c3cc(Cl)ccc32)c(OC)c1,1.612783857,test
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,1.568201724,train
O=C(NC1CCN(C2CC2)CC1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,0.672097858,train
C[C@H]1COCCN1c1cc(C(C)(C)S(C)(=O)=O)nc(-c2ccc(NC(=S)NCCO)cc2)n1,-0.045757491,train
COc1ccc(NC(=O)c2ccc(-c3cnc(N4CCCN(C)CC4)nc3)cc2O)cc1Cl,1.380211242,test
CCCn1cc/c(=N\c2cnccn2)c2ccc(-c3cnc(N4CCCN(C)CC4)nc3)cc21,1.707570176,train
C#CCn1c(=O)n(Cc2cc(C)no2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,1.857332496,train
Cc1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(Cc3cc(C)nn3C)c2=O)on1,1.568201724,train
CCOc1ccc2oc(C(=O)NC(c3ccccc3)c3nc4ccccc4[nH]3)c(C)c2c1,1.146128036,train
O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCCOC1)Nc1cc(F)cc(F)c1,0.462397998,train
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,2.545499149,train
C[C@@H](N[C@H]1CCN(c2cccc(OC(F)(F)F)c2)C1)c1cccc2ccccc12,1.924279286,train
C[C@@H](N[C@@H]1CCN(c2cccc(C(F)(F)F)c2)C1)c1cccc2ccccc12,2.624282096,train
C[C@@H](N[C@@H]1CCCN(c2cccc(OC(F)(F)F)c2)C1)c1cccc2ccccc12,2.568201724,test
C[C@H]1c2cccc(-c3cnn(C4COC4)c3)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,1.819543936,test
Cn1cnc2ncn(Cc3nn([C@H]4C[C@H](Oc5cccc(Cl)c5)C4)c(=O)o3)c(=O)c21,0.77815125,test
Cc1nn(C2COC2)cc1Nc1nc(N)c2c(C#N)c(N3CCC[C@H]3C)n(C)c2n1,1.669037801,train
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.602059991,train
COc1cc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)cc(OC)c1,0.681241237,train
O=C(NCCCN1CCCC1)c1cccc(-c2ccccc2N2CCN(CCc3c[nH]c4ccccc34)CC2)c1,1.204119983,train
Cc1cccc(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c1,1.633468456,train
CCN1CC2(CCN(CCc3cc(F)ccc3F)CC2)O[C@H](C)C1=O,0.380211242,train
CS(=O)(=O)n1ccc2cc(C(=O)N3CCCC(c4ccnc5ncnn45)C3)ccc21,1.505149978,train
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,2.26245109,test
CC1CN(CC(=O)Nc2ccc(-n3ccccc3=O)cc2F)CC1NC(=O)c1ccc(Cl)s1,1.882524538,train
c1cnc2c(Nc3ccc4c(-n5cccn5)nccc4c3)n[nH]c2c1,1.552668216,train
O=C(Cn1cc(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nn1)Nc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,1,train
O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCOC1)Nc1cc(F)cc(F)c1,0.591064607,train
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)C3(N)CCCCC3)cc2)cc1,1.301029996,train
C[C@@H]1CC[C@@H](Oc2cc(C#N)ccn2)CN1C(=O)c1ccccc1-n1nccn1,1.204119983,test
C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1,1.442479769,train
O=C(COc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)N1CCOCC1,0.84509804,train
O=C(Nc1ccc(F)cn1)c1cc2n(n1)CCCC2,1.491361694,train
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.819543936,train
N[C@H]1CCCN(c2sncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.447158031,test
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4cccnc4F)nn23)C1,1.531478917,train
O[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,2.673941999,train
C[C@@H]1[C@@H](N)CCCN1c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,1.897627091,train
C[C@@H]1CCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C[C@H]1N,1.851258349,train
CC(C)CNc1nc(C#N)nc(N2CCOCC2)c1N,1.041392685,train
O=C(NCc1cccc(Cl)c1)c1ccc2c(c1)N=C(N1CCC(F)(F)CC1)c1ccccc1S2,1.602059991,train
Cc1cc(C)c(S(=O)(=O)N[C@H]2CCN(c3cccc4c3cnn4-c3ccc(F)cc3)C2)c(C)c1,1.716003344,train
CC(C)S(=O)(=O)N[C@@H](C)[C@H](Oc1ccc2c(cnn2-c2ccc(F)cc2)c1)c1ccccc1,1.342422681,test
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N1CCCC1,1.875061263,test
O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)[C@@H](OCCO)C1)Nc1ccc(-n2ccccc2=O)cc1F,0.924279286,train
O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1C(=O)NCC1CC1)Nc1ccc(-n2ccccc2=O)cc1F,0.875061263,train
CCN(CC)CCN(CC12CC(c3ccc(C(F)(F)F)cc3)(C1)C2)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,0.086359831,test
CCN1[C@H](C)CN(c2cc3c(cc2OC)CCN3C(=O)c2ccc(-c3cccc(C)n3)c3ccccc23)C[C@@H]1C,1.672097858,train
COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)Nc1cccc(Cl)c1Cl)CC2,0.477121255,test
O=C(CN1C[C@H](CO)[C@@H](NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F,1.336459734,train
O=C(CN1C[C@H](NC(=O)c2ccc(Cl)s2)C[C@H]1CO)Nc1ccc(-n2ccccc2=O)cc1F,0.84509804,train
CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,1.414973348,train
COc1cc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)ccc1C#N,1.380211242,train
COc1ccnc2c(F)cc(Nc3nn([C@H]4COCC[C@@H]4C#N)cc3C(N)=O)cc12,1.176091259,train
CCOc1nc(Nc2ccc(C(=O)N3CC4(COC4)C3)cc2OC)nc2[nH]ccc12,0.041392685,train
CN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,1.886490725,train
CN1CCN(c2ccc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cc2)CC1,1.785329835,test
c1ccc(CNc2ccc3[nH]nc(-c4ccc(N5CCNCC5)nc4)c3c2)cc1,1.079181246,train
c1ccc(CCc2ccc3[nH]nc(-c4ccc(N5CCNCC5)nc4)c3c2)cc1,3.435525851,train
c1ccc(COc2ccc3[nH]nc(-c4ccc(N5CCNCC5)nc4)c3c2)cc1,2.84135947,test
CCSC[C@@](O)([C@@H](Nc1cccc2nc(C)ccc12)c1ccc(OC)c(F)c1Cl)C(F)(F)F,1.204119983,train
Cc1ccc(C(NC(=O)c2ccccc2O)C(=O)Nc2c(C)cccc2C)s1,1.633468456,train
N#Cc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cc1Cl,1.041392685,test
CC(C)(C)C1CCNC(=O)C(N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,1.968482949,train
O=C(NN1CCCCC1)c1ccc2c(c1)N=C(C1CCCCC1)c1ccccc1S2,1.924279286,train
O=C(NC1CC1)c1ccc(CN(C2CC(C(F)(F)F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,1.278753601,train
CCCCNC(=O)c1ccc2c(c1)N=C(c1ccc(Cl)cc1)c1ccccc1S2,1.380211242,train
O=c1[nH]nc(-c2c(N3CCCCC3)nc3ccc(Cl)cc3c2-c2ccccc2)o1,1.278753601,test
COc1ccc(CN([C@@H]2CC(F)(F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cn1,0.954242509,train
COc1ccc(CN([C@@H]2CC(F)(F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)c(F)c1F,1.278753601,train
O=C(NC1CC1)c1ccc(CN([C@@H]2CC(F)(F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,0.278753601,train
CC1(C)CCNC(=O)C(N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,1.653212514,train
C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cccc(C)c32)C1,1.919078092,train
NC(=O)c1c(NC(=O)Cn2nc(C(F)(F)F)c3c2CCNC3)sc2c1CCCC2,1.755874856,train
Cc1nc2c(-c3nnc[nH]3)cc(-c3ccncc3)cc2n1-c1ccnc2c(F)ccc(F)c12,0.804690472,train
CC(C)C[C@H](C(N)=O)N(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1ccc(Cl)cc1,1.531478917,train
CCP(=O)(OC)c1ccc2oc(-c3cccc(C(F)(F)F)c3)nc2c1,0.920645001,test
COc1cc2ccc(Br)cc2cc1[C@@H](c1cccc(C)c1)[C@@](O)(CCN(C)C)c1cccc2c1OCCO2,0.602059991,test
COc1cc2ccc(Br)cc2cc1[C@@H](c1ccnc(OC)c1OC)[C@@](O)(CCN(C)C)c1ccnc2c1OCCO2,0.903089987,train
Cn1cc2c3c(c[nH]c3c1=O)CN(C1CCC(F)(F)CC1)c1ccc(CS(C)(=O)=O)cc1-2,1.823930455,train
Cc1noc(CNC(=O)c2ccc(C)c(S(=O)(=O)Nc3ccc(-c4cnco4)cc3)c2)n1,1.838849091,test
Cc1nc2c(-c3ccc(F)cc3)cnn2c(NCc2ccccn2)c1C,1.691876823,train
O=S(=O)(c1ccc(Nc2ncc(N3CCOCC3)c(Nc3ccccc3)n2)cc1)N1CCCCC1,2.278753601,test
CNC(=O)c1cnc(Nc2ccc(OC)cc2C)nc1NC1CCCC1,1.568201724,train
Cc1ncccc1-c1cnc(NCc2c(F)cc(N)c3c2CCO3)n2cnnc12,1.113943352,train
C=CC(=O)N(C)C(=O)Cc1c[nH]c2ncnc(-c3cc(F)cc(NC(=O)c4ccc(C5CC5)cc4)c3C)c12,-1.408935393,train
C=CC(=O)N1CCC(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)C1,-0.954677021,train
O=C(CN(C(=O)c1ccc(-n2ccnc2)cc1)C1CCCCC1)Nc1cc(F)cc(F)c1,0.785329835,train
C[C@@H](N[C@H]1CCN(c2ccc(CC(=O)O)cc2)C1)c1cccc2ccccc12,1.832508913,train
C[C@@H](N[C@H]1CCN(c2ccc(-c3nn[nH]n3)cc2)C1)c1cccc2ccccc12,2.494154594,train
O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,1.361727836,test
Cc1cn(-c2ccc3n(c2=O)CCN(C[C@@]24C[C@@H]2COc2ccc(Cl)cc24)C3=O)cn1,1.64246452,train
Cc1cn(-c2ccc3n(c2=O)CCN(CC2=CCOc4ccc(C(F)(F)F)cc42)C3=O)cn1,2.033423755,train
O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2cccc(Cl)c2Cl)CC1,1.602059991,train
C[C@H](Nc1ncc(F)c(N2CCOC2=O)n1)c1cn(-c2ccc(Cl)cc2)cn1,1.770852012,train
Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)CC(C)C)CC1)cn2C,2.037426498,train
CNC(=O)c1csc2c(C(F)(F)F)cc(N3CCN(CC(O)COC(C)(C)C)CC3)nc12,1.707570176,train
CNC(=O)c1csc2c(C(F)(F)F)cc(N3CCC(OC(=O)NC(C)C)CC3)nc12,1.662757832,train
Cc1cnc2c(-c3ccc(F)cc3)cnn2c1NCc1ccccn1,1.573799582,train
C=CC(=O)N1CCC(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)CC1,-0.899629455,test
C=CC(=O)N1CC=C(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)CC1,-0.180456064,test
